,Player,href,Height,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
286,Dwyane Wade,/players/w/wadedw01.html,76,None,33,MIA,NBA,SG,62,62,31.8,8.2,17.5,.470,0.5,1.6,.284,7.7,15.8,.489,.483,4.6,6.0,.768,0.9,2.6,3.5,4.8,1.2,0.3,3.4,1.7,21.5
287,Dwyane Wade,/players/w/wadedw01.html,76,None,34,MIA,NBA,SG,74,73,30.5,7.3,16.0,.456,0.1,0.6,.159,7.2,15.4,.468,.459,4.4,5.5,.793,1.1,3.0,4.1,4.6,1.1,0.6,2.7,1.6,19.0
288,Dwyane Wade,/players/w/wadedw01.html,76,2016-17,35,CHI,NBA,SG,60,59,29.9,6.9,15.9,.434,0.8,2.4,.310,6.2,13.5,.456,.457,3.7,4.7,.794,1.1,3.5,4.5,3.8,1.4,0.7,2.3,1.9,18.3
289,Dwyane Wade,/players/w/wadedw01.html,76,2017-18,36,TOT,NBA,SG,67,3,22.9,4.5,10.2,.438,0.5,1.7,.288,4.0,8.5,.468,.462,2.0,2.8,.714,0.7,3.0,3.8,3.4,0.9,0.7,2.1,1.9,11.4
290,Dwyane Wade,/players/w/wadedw01.html,76,2017-18,36,CLE,NBA,SG,46,3,23.2,4.3,9.5,.455,0.5,1.5,.329,3.8,7.9,.479,.482,2.0,2.9,.701,0.8,3.1,3.9,3.5,0.9,0.7,2.0,1.8,11.2
291,Dwyane Wade,/players/w/wadedw01.html,76,2017-18,36,MIA,NBA,SG,21,0,22.2,4.8,11.8,.409,0.4,2.0,.220,4.4,9.8,.447,.427,2.0,2.6,.745,0.5,2.9,3.4,3.1,0.9,0.7,2.3,1.9,12.0
292,Dwyane Wade,/players/w/wadedw01.html,76,None,37,MIA,NBA,SG,72,2,26.2,5.8,13.3,.433,1.2,3.6,.330,4.6,9.7,.472,.478,2.3,3.2,.708,1.0,3.0,4.0,4.2,0.8,0.5,2.3,1.6,15.0
293,Dirk Nowitzki,/players/n/nowitdi01.html,84,1998-99,20,DAL,NBA,PF,47,24,20.4,2.9,7.1,.405,0.3,1.4,.206,2.6,5.7,.455,.426,2.1,2.7,.773,0.9,2.6,3.4,1.0,0.6,0.6,1.6,2.2,8.2
294,Dirk Nowitzki,/players/n/nowitdi01.html,84,1999-00,21,DAL,NBA,PF,82,81,35.8,6.3,13.6,.461,1.4,3.7,.379,4.9,9.9,.491,.513,3.5,4.2,.830,1.2,5.2,6.5,2.5,0.8,0.8,1.7,3.1,17.5
295,Dirk Nowitzki,/players/n/nowitdi01.html,84,2000-01,22,DAL,NBA,PF,82,82,38.1,7.2,15.2,.474,1.8,4.8,.387,5.4,10.5,.513,.534,5.5,6.6,.838,1.5,7.7,9.2,2.1,1.0,1.2,1.9,3.0,21.8
296,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,23,DAL,NBA,C,76,76,38.0,7.9,16.6,.477,1.8,4.6,.397,6.1,11.9,.508,.532,5.8,6.8,.853,1.6,8.4,9.9,2.4,1.1,1.0,1.9,2.9,23.4
297,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,24,DAL,NBA,PF,80,80,39.0,8.6,18.6,.463,1.9,4.9,.379,6.8,13.7,.493,.513,6.0,6.9,.881,1.0,8.9,9.9,3.0,1.4,1.0,1.9,2.6,25.1
298,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,25,DAL,NBA,C,77,77,37.9,7.9,17.0,.462,1.3,3.8,.341,6.6,13.2,.496,.500,4.8,5.5,.877,1.2,7.5,8.7,2.7,1.2,1.4,1.8,2.8,21.8
299,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,26,DAL,NBA,PF,78,78,38.7,8.5,18.5,.459,1.2,2.9,.399,7.3,15.6,.470,.490,7.9,9.1,.869,1.2,8.5,9.7,3.1,1.2,1.5,2.3,2.8,26.1
300,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,27,DAL,NBA,PF,81,81,38.1,9.3,19.3,.480,1.4,3.3,.406,7.9,16.0,.496,.515,6.7,7.4,.901,1.4,7.6,9.0,2.8,0.7,1.0,1.9,2.0,26.6
301,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,28,DAL,NBA,PF,78,78,36.2,8.6,17.2,.502,0.9,2.2,.416,7.7,15.0,.515,.529,6.4,7.1,.904,1.6,7.3,8.9,3.4,0.7,0.8,2.1,2.2,24.6
302,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,29,DAL,NBA,PF,77,77,36.0,8.2,17.1,.479,1.0,2.9,.359,7.2,14.2,.504,.510,6.2,7.1,.879,1.2,7.3,8.6,3.5,0.7,0.9,2.1,2.6,23.6
303,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,30,DAL,NBA,PF,81,81,37.7,9.6,20.0,.479,0.8,2.1,.359,8.8,17.9,.493,.498,6.0,6.7,.890,1.1,7.3,8.4,2.4,0.8,0.8,1.9,2.2,25.9
304,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,31,DAL,NBA,PF,81,80,37.5,8.9,18.5,.481,0.6,1.5,.421,8.3,17.0,.487,.498,6.6,7.2,.915,1.0,6.7,7.7,2.7,0.9,1.0,1.8,2.6,25.0
305,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,32,DAL,NBA,PF,73,73,34.3,8.4,16.2,.517,0.9,2.3,.393,7.5,13.8,.538,.545,5.4,6.1,.892,0.7,6.3,7.0,2.6,0.5,0.6,1.9,2.4,23.0
306,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,33,DAL,NBA,PF,62,62,33.5,7.6,16.7,.457,1.3,3.4,.368,6.4,13.3,.481,.495,5.1,5.7,.896,0.7,6.0,6.7,2.2,0.7,0.5,1.9,2.1,21.6
307,Dirk Nowitzki,/players/n/nowitdi01.html,84,2012-13,34,DAL,NBA,PF,53,47,31.3,6.5,13.7,.471,1.2,3.0,.414,5.2,10.8,.487,.516,3.1,3.6,.860,0.7,6.2,6.8,2.5,0.7,0.7,1.3,1.8,17.3
308,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,35,DAL,NBA,PF,80,80,32.9,7.9,15.9,.497,1.6,4.1,.398,6.3,11.8,.532,.549,4.2,4.7,.899,0.5,5.7,6.2,2.7,0.9,0.6,1.5,2.1,21.7
309,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,36,DAL,NBA,PF,77,77,29.6,6.3,13.8,.459,1.4,3.6,.380,5.0,10.2,.486,.508,3.3,3.8,.882,0.6,5.4,5.9,1.9,0.5,0.4,1.1,2.1,17.3
310,Dirk Nowitzki,/players/n/nowitdi01.html,84,2015-16,37,DAL,NBA,PF,75,75,31.5,6.6,14.8,.448,1.7,4.6,.368,5.0,10.3,.483,.504,3.3,3.7,.893,0.7,5.8,6.5,1.8,0.7,0.7,1.1,2.1,18.3
311,Dirk Nowitzki,/players/n/nowitdi01.html,84,2016-17,38,DAL,NBA,PF,54,54,26.4,5.5,12.6,.437,1.5,3.9,.378,4.0,8.7,.463,.495,1.8,2.1,.875,0.4,6.1,6.5,1.5,0.6,0.7,0.9,2.1,14.2
312,Dirk Nowitzki,/players/n/nowitdi01.html,84,2017-18,39,DAL,NBA,C,77,77,24.7,4.5,9.8,.456,1.8,4.4,.409,2.7,5.5,.494,.547,1.3,1.4,.898,0.3,5.4,5.7,1.6,0.6,0.6,0.7,1.9,12.0
313,Dirk Nowitzki,/players/n/nowitdi01.html,84,None,40,DAL,NBA,PF,51,20,15.6,2.6,7.4,.359,1.3,4.0,.312,1.4,3.4,.415,.444,0.8,1.0,.780,0.1,3.0,3.1,0.7,0.2,0.4,0.4,1.5,7.3
314,Larry Bird,/players/b/birdla01.html,81,None,23,BOS,NBA,PF,82,82,36.0,8.5,17.8,.474,0.7,1.7,.406,7.7,16.1,.481,.494,3.7,4.4,.836,2.6,7.8,10.4,4.5,1.7,0.6,3.2,3.4,21.3
315,Larry Bird,/players/b/birdla01.html,81,None,24,BOS,NBA,PF,82,82,39.5,8.8,18.3,.478,0.2,0.9,.270,8.5,17.4,.489,.485,3.5,4.0,.863,2.3,8.6,10.9,5.5,2.0,0.8,3.5,2.9,21.2
316,Larry Bird,/players/b/birdla01.html,81,None,25,BOS,NBA,PF,77,58,38.0,9.2,18.4,.503,0.1,0.7,.212,9.1,17.7,.514,.507,4.3,4.9,.863,2.6,8.3,10.9,5.8,1.9,0.9,3.3,3.2,22.9
317,Larry Bird,/players/b/birdla01.html,81,None,26,BOS,NBA,PF,79,79,37.7,9.5,18.7,.504,0.3,1.0,.286,9.2,17.8,.516,.512,4.4,5.3,.840,2.4,8.6,11.0,5.8,1.9,0.9,3.0,2.5,23.6
318,Larry Bird,/players/b/birdla01.html,81,None,27,BOS,NBA,PF,79,77,38.3,9.6,19.5,.492,0.2,0.9,.247,9.4,18.6,.504,.497,4.7,5.3,.888,2.3,7.8,10.1,6.6,1.8,0.9,3.0,2.5,24.2
319,Larry Bird,/players/b/birdla01.html,81,None,28,BOS,NBA,SF,80,77,39.5,11.5,22.0,.522,0.7,1.6,.427,10.8,20.4,.529,.538,5.0,5.7,.882,2.1,8.5,10.5,6.6,1.6,1.2,3.1,2.6,28.7
320,Larry Bird,/players/b/birdla01.html,81,None,29,BOS,NBA,SF,82,81,38.0,9.7,19.6,.496,1.0,2.4,.423,8.7,17.2,.506,.521,5.4,6.0,.896,2.3,7.5,9.8,6.8,2.0,0.6,3.2,2.2,25.8
321,Larry Bird,/players/b/birdla01.html,81,None,30,BOS,NBA,SF,74,73,40.6,10.6,20.2,.525,1.2,3.0,.400,9.4,17.2,.547,.555,5.6,6.1,.910,1.7,7.5,9.2,7.6,1.8,0.9,3.2,2.5,28.1
322,Larry Bird,/players/b/birdla01.html,81,None,31,BOS,NBA,SF,76,75,39.0,11.6,22.0,.527,1.3,3.1,.414,10.3,18.9,.546,.556,5.5,6.0,.916,1.4,7.8,9.3,6.1,1.6,0.8,2.8,2.1,29.9
323,Larry Bird,/players/b/birdla01.html,81,1988-89,32,BOS,NBA,SF,6,6,31.5,8.2,17.3,.471,0.0,0.0,None,8.2,17.3,.471,.471,3.0,3.2,.947,0.2,6.0,6.2,4.8,1.0,0.8,1.8,3.0,19.3
324,Larry Bird,/players/b/birdla01.html,81,None,33,BOS,NBA,SF,75,75,39.3,9.6,20.2,.473,0.9,2.6,.333,8.7,17.6,.494,.495,4.3,4.6,.930,1.2,8.3,9.5,7.5,1.4,0.8,3.2,2.3,24.3
325,Larry Bird,/players/b/birdla01.html,81,None,34,BOS,NBA,SF,60,60,38.0,7.7,17.0,.454,1.3,3.3,.389,6.4,13.7,.470,.492,2.7,3.1,.891,0.9,7.6,8.5,7.2,1.8,1.0,3.1,2.0,19.4
326,Larry Bird,/players/b/birdla01.html,81,None,35,BOS,NBA,SF,45,45,36.9,7.8,16.8,.466,1.2,2.8,.406,6.7,14.0,.478,.500,3.3,3.6,.926,1.0,8.6,9.6,6.8,0.9,0.7,2.8,1.8,20.2
327,Elvin Hayes,/players/h/hayesel01.html,81,None,23,SDR,NBA,C,82,None,45.1,11.3,25.4,.447,None,None,None,11.3,25.4,.447,.447,5.7,9.1,.626,None,None,17.1,1.4,None,None,None,3.2,28.4
328,Elvin Hayes,/players/h/hayesel01.html,81,None,24,SDR,NBA,C,82,None,44.7,11.1,24.6,.452,None,None,None,11.1,24.6,.452,.452,5.2,7.6,.688,None,None,16.9,2.0,None,None,None,3.3,27.5
329,Elvin Hayes,/players/h/hayesel01.html,81,None,25,SDR,NBA,C,82,None,44.3,11.6,27.0,.428,None,None,None,11.6,27.0,.428,.428,5.5,8.2,.672,None,None,16.6,2.3,None,None,None,2.7,28.7
330,Elvin Hayes,/players/h/hayesel01.html,81,None,26,HOU,NBA,C,82,None,42.2,10.1,23.4,.434,None,None,None,10.1,23.4,.434,.434,4.9,7.5,.649,None,None,14.6,3.3,None,None,None,2.8,25.2
331,Elvin Hayes,/players/h/hayesel01.html,81,None,27,BAL,NBA,PF,81,None,41.3,8.8,19.8,.444,None,None,None,8.8,19.8,.444,.444,3.6,5.4,.671,None,None,14.5,1.6,None,None,None,2.9,21.2
332,Elvin Hayes,/players/h/hayesel01.html,81,None,28,CAP,NBA,PF,81,None,44.5,8.5,20.1,.423,None,None,None,8.5,20.1,.423,.423,4.4,6.1,.721,4.4,13.7,18.1,2.0,1.1,3.0,None,3.1,21.4
333,Elvin Hayes,/players/h/hayesel01.html,81,None,29,WSB,NBA,PF,82,None,42.3,9.0,20.3,.443,None,None,None,9.0,20.3,.443,.443,5.0,6.5,.766,2.7,9.5,12.2,2.5,1.9,2.3,None,2.9,23.0
334,Elvin Hayes,/players/h/hayesel01.html,81,None,30,WSB,NBA,PF,80,None,37.2,8.1,17.3,.470,None,None,None,8.1,17.3,.470,.470,3.6,5.7,.628,2.6,8.4,11.0,1.5,1.3,2.5,None,3.7,19.8
335,Elvin Hayes,/players/h/hayesel01.html,81,None,31,WSB,NBA,PF,82,None,41.0,9.3,18.5,.501,None,None,None,9.3,18.5,.501,.501,5.1,7.5,.687,3.5,9.0,12.5,1.9,1.1,2.7,None,3.8,23.7
336,Elvin Hayes,/players/h/hayesel01.html,81,None,32,WSB,NBA,PF,81,None,40.1,7.9,17.4,.451,None,None,None,7.9,17.4,.451,.451,4.0,6.3,.634,4.1,9.1,13.3,1.8,1.2,2.0,2.8,3.9,19.7
337,Elvin Hayes,/players/h/hayesel01.html,81,None,33,WSB,NBA,PF,82,None,37.9,8.8,18.0,.487,None,None,None,8.8,18.0,.487,.487,4.3,6.5,.654,3.8,8.3,12.1,1.7,0.9,2.3,2.9,3.8,21.8
338,Elvin Hayes,/players/h/hayesel01.html,81,None,34,WSB,NBA,PF,81,None,39.3,9.4,20.7,.454,0.0,0.2,.231,9.4,20.5,.456,.455,4.1,5.9,.699,3.3,7.7,11.1,1.6,0.8,2.3,2.7,3.8,23.0
339,Elvin Hayes,/players/h/hayesel01.html,81,1980-81,35,WSB,NBA,PF,81,None,36.2,7.2,16.0,.451,0.0,0.1,.000,7.2,15.9,.454,.451,3.3,5.4,.617,2.9,6.8,9.7,1.2,0.8,2.1,2.3,3.7,17.8
340,Elvin Hayes,/players/h/hayesel01.html,81,1981-82,36,HOU,NBA,PF,82,82,37.0,6.3,13.4,.472,0.0,0.1,.000,6.3,13.4,.474,.472,3.4,5.1,.664,3.3,5.9,9.1,1.8,0.8,1.3,2.5,3.5,16.1
341,Elvin Hayes,/players/h/hayesel01.html,81,1982-83,37,HOU,NBA,PF,81,43,28.4,5.2,11.0,.476,0.0,0.0,.500,5.2,10.9,.476,.478,2.4,3.5,.683,2.5,5.1,7.6,2.0,0.6,1.0,2.5,2.9,12.9
342,Elvin Hayes,/players/h/hayesel01.html,81,1983-84,38,HOU,NBA,PF,81,4,12.3,2.0,4.8,.406,0.0,0.0,.000,2.0,4.8,.408,.406,1.1,1.6,.652,1.1,2.1,3.2,0.9,0.2,0.3,1.0,1.5,5.0
